image_path,split,label,bbox_x1,bbox_y1,bbox_x2,bbox_y2,crop_path
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Kpas83kyyTKUmuiwhFgGQQ.jpg,train,information--pedestrians-crossing--g1,2139,1091,2160,1109,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/Kpas83kyyTKUmuiwhFgGQQ_2139-1091-2160-1109_information--pedestrians-crossing--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/KyYofTzc6jOq7o0cvheo_g.jpg,test,regulatory--stop--g1,1587,1392,1654,1458,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/test/KyYofTzc6jOq7o0cvheo_g_1587-1392-1654-1458_regulatory--stop--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/KzhdQA1xIze6AbIIJ_y9Mw.jpg,train,regulatory--yield--g1,1425,1398,1492,1458,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/KzhdQA1xIze6AbIIJ_y9Mw_1425-1398-1492-1458_regulatory--yield--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/KzhdQA1xIze6AbIIJ_y9Mw.jpg,train,regulatory--yield--g1,2424,1389,2488,1448,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/KzhdQA1xIze6AbIIJ_y9Mw_2424-1389-2488-1448_regulatory--yield--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/L7IQb2HNMTl6Iwn0zTH8Zw.jpg,train,regulatory--no-entry--g1,1000,1662,1053,1714,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/L7IQb2HNMTl6Iwn0zTH8Zw_1000-1662-1053-1714_regulatory--no-entry--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/L7MdgjFfezbTFlYIyqGbPw.jpg,test,regulatory--no-entry--g1,106,1900,183,1995,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/test/L7MdgjFfezbTFlYIyqGbPw_106-1900-183-1995_regulatory--no-entry--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/L8S0KKIVAohFYo2m8_3Gbw.jpg,train,information--pedestrians-crossing--g1,2840,1397,2974,1505,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/L8S0KKIVAohFYo2m8_3Gbw_2840-1397-2974-1505_information--pedestrians-crossing--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/L90QI6-o9dPEogVhOrdxhQ.jpg,train,regulatory--stop--g1,2896,1666,2962,1747,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/L90QI6-o9dPEogVhOrdxhQ_2896-1666-2962-1747_regulatory--stop--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/L9fvqI035EjKK9UaBfiefg.jpg,train,regulatory--yield--g1,1964,991,2052,1072,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/L9fvqI035EjKK9UaBfiefg_1964-991-2052-1072_regulatory--yield--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/L9fvqI035EjKK9UaBfiefg.jpg,train,regulatory--yield--g1,2113,973,2169,1073,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/L9fvqI035EjKK9UaBfiefg_2113-973-2169-1073_regulatory--yield--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LBdQZANByOdIWyATS_-mqQ.jpg,train,information--pedestrians-crossing--g1,2714,1659,2760,1715,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/LBdQZANByOdIWyATS_-mqQ_2714-1659-2760-1715_information--pedestrians-crossing--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LE1pmy0-gIDyJMpgsPbBHQ.jpg,val,regulatory--yield--g1,584,1764,1014,2087,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/val/LE1pmy0-gIDyJMpgsPbBHQ_584-1764-1014-2087_regulatory--yield--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LE1pmy0-gIDyJMpgsPbBHQ.jpg,val,regulatory--yield--g1,3049,1777,3556,2226,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/val/LE1pmy0-gIDyJMpgsPbBHQ_3049-1777-3556-2226_regulatory--yield--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LFYiAI54sxYGRnPR8XYGpw.jpg,train,regulatory--yield--g1,2683,1377,3028,1685,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/LFYiAI54sxYGRnPR8XYGpw_2683-1377-3028-1685_regulatory--yield--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LKxdNCfcwxzPbbrIK5LBOw.jpg,train,regulatory--no-entry--g1,1295,887,1309,903,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/LKxdNCfcwxzPbbrIK5LBOw_1295-887-1309-903_regulatory--no-entry--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LL4bqlwFIf2sef4mBkeP8w.jpg,train,regulatory--no-entry--g1,1522,681,1538,696,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/LL4bqlwFIf2sef4mBkeP8w_1522-681-1538-696_regulatory--no-entry--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LSoPM0JcDC4ab0a51n3lLg.jpg,val,other-sign,465,1664,663,1848,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/val/LSoPM0JcDC4ab0a51n3lLg_465-1664-663-1848_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LSoPM0JcDC4ab0a51n3lLg.jpg,val,other-sign,461,1793,654,1985,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/val/LSoPM0JcDC4ab0a51n3lLg_461-1793-654-1985_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LehRv7ivV6Ul_yzpubjWew.jpg,train,information--pedestrians-crossing--g1,2659,1136,3102,1551,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/LehRv7ivV6Ul_yzpubjWew_2659-1136-3102-1551_information--pedestrians-crossing--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LgAleoNHs7eQv0xpjiupug.jpg,val,information--pedestrians-crossing--g1,1704,1423,1771,1489,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/val/LgAleoNHs7eQv0xpjiupug_1704-1423-1771-1489_information--pedestrians-crossing--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LhvRx0yZf9u6Iu_mibUdVA.jpg,train,regulatory--no-entry--g1,1411,1619,1440,1654,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/LhvRx0yZf9u6Iu_mibUdVA_1411-1619-1440-1654_regulatory--no-entry--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Liy0nh74Wlz0OVII14n1FQ.jpg,train,regulatory--stop--g1,2432,1793,2460,1822,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/Liy0nh74Wlz0OVII14n1FQ_2432-1793-2460-1822_regulatory--stop--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Lj2cY_RlhoaRIqncoL6qPA.jpg,val,regulatory--yield--g1,1722,1372,1732,1407,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/val/Lj2cY_RlhoaRIqncoL6qPA_1722-1372-1732-1407_regulatory--yield--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Lj_GvK3GGC5biJjrdoKLZg.jpg,test,regulatory--yield--g1,2594,1002,2721,1109,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/test/Lj_GvK3GGC5biJjrdoKLZg_2594-1002-2721-1109_regulatory--yield--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Lj_GvK3GGC5biJjrdoKLZg.jpg,test,information--pedestrians-crossing--g1,2696,939,2866,1101,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/test/Lj_GvK3GGC5biJjrdoKLZg_2696-939-2866-1101_information--pedestrians-crossing--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Lj_GvK3GGC5biJjrdoKLZg.jpg,test,information--pedestrians-crossing--g1,2931,1094,2994,1158,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/test/Lj_GvK3GGC5biJjrdoKLZg_2931-1094-2994-1158_information--pedestrians-crossing--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LlLZq9SmwToqu9pDL3olEg.jpg,train,information--pedestrians-crossing--g1,2646,1880,2717,1938,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/LlLZq9SmwToqu9pDL3olEg_2646-1880-2717-1938_information--pedestrians-crossing--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LlLZq9SmwToqu9pDL3olEg.jpg,train,information--pedestrians-crossing--g1,1888,1960,1940,2003,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/LlLZq9SmwToqu9pDL3olEg_1888-1960-1940-2003_information--pedestrians-crossing--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LlLZq9SmwToqu9pDL3olEg.jpg,train,information--pedestrians-crossing--g1,1039,1564,1200,1768,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/LlLZq9SmwToqu9pDL3olEg_1039-1564-1200-1768_information--pedestrians-crossing--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LpDwEDKV3y4K5R4sqOURdg.jpg,test,regulatory--stop--g1,2750,1560,3111,1960,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/test/LpDwEDKV3y4K5R4sqOURdg_2750-1560-3111-1960_regulatory--stop--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LtA_mtaFpTvdLc6Rs2EkTw.jpg,train,regulatory--stop--g1,2551,1769,2588,1849,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/LtA_mtaFpTvdLc6Rs2EkTw_2551-1769-2588-1849_regulatory--stop--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LtLMNiNqUe2HU1CUuiz-QA.jpg,train,other-sign,1174,1142,1219,1209,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/LtLMNiNqUe2HU1CUuiz-QA_1174-1142-1219-1209_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LuET0X5o9g6ZWhVeSe2GNw.jpg,train,regulatory--yield--g1,2343,1525,2378,1582,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/LuET0X5o9g6ZWhVeSe2GNw_2343-1525-2378-1582_regulatory--yield--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LuET0X5o9g6ZWhVeSe2GNw.jpg,train,regulatory--yield--g1,2222,1516,2246,1573,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/LuET0X5o9g6ZWhVeSe2GNw_2222-1516-2246-1573_regulatory--yield--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Lx7BrCTOl_5R2XJu4AXxwQ.jpg,train,information--pedestrians-crossing--g1,1428,180,1604,334,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/Lx7BrCTOl_5R2XJu4AXxwQ_1428-180-1604-334_information--pedestrians-crossing--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Lx7BrCTOl_5R2XJu4AXxwQ.jpg,train,information--pedestrians-crossing--g1,1846,527,1968,669,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/Lx7BrCTOl_5R2XJu4AXxwQ_1846-527-1968-669_information--pedestrians-crossing--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LxcoVbv3Q9sTBe2tSpRgyQ.jpg,train,regulatory--no-entry--g1,3741,866,3792,999,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/LxcoVbv3Q9sTBe2tSpRgyQ_3741-866-3792-999_regulatory--no-entry--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LxviaBiGMgU0p-sNhxudpw.jpg,train,regulatory--yield--g1,2190,1494,2234,1539,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/LxviaBiGMgU0p-sNhxudpw_2190-1494-2234-1539_regulatory--yield--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/M-u1uqucHW70lP6cx6-RnA.jpg,val,regulatory--stop--g1,1849,1502,1872,1525,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/val/M-u1uqucHW70lP6cx6-RnA_1849-1502-1872-1525_regulatory--stop--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/M1_f-rTZKOXSK96da0lAxA.jpg,train,regulatory--yield--g1,1321,1068,1381,1118,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/M1_f-rTZKOXSK96da0lAxA_1321-1068-1381-1118_regulatory--yield--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/M1lvAUMi0U5KCN_hZmrCZg.jpg,train,regulatory--stop--g1,2724,1786,2759,1821,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/M1lvAUMi0U5KCN_hZmrCZg_2724-1786-2759-1821_regulatory--stop--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/M3052DHgrFAwgLEQnxJ6Yg.jpg,train,information--pedestrians-crossing--g1,2103,1872,2142,1922,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/M3052DHgrFAwgLEQnxJ6Yg_2103-1872-2142-1922_information--pedestrians-crossing--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/M47rFSH7z-DKFGZ1UQWGVA.jpg,train,regulatory--no-entry--g1,1888,1652,1910,1682,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/M47rFSH7z-DKFGZ1UQWGVA_1888-1652-1910-1682_regulatory--no-entry--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/M7uoZl6pBlo1RPVLLp87qA.jpg,train,regulatory--stop--g1,2831,2188,2944,2307,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/M7uoZl6pBlo1RPVLLp87qA_2831-2188-2944-2307_regulatory--stop--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/MBLruFJVpl-eeLimRWVFEA.jpg,test,regulatory--yield--g1,2207,1363,2244,1398,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/test/MBLruFJVpl-eeLimRWVFEA_2207-1363-2244-1398_regulatory--yield--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/MBcTQSMJhowrDpSzWGYMTQ.jpg,test,other-sign,1142,1524,1166,1555,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/test/MBcTQSMJhowrDpSzWGYMTQ_1142-1524-1166-1555_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/MBcTQSMJhowrDpSzWGYMTQ.jpg,test,other-sign,561,1504,582,1532,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/test/MBcTQSMJhowrDpSzWGYMTQ_561-1504-582-1532_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/MBcTQSMJhowrDpSzWGYMTQ.jpg,test,other-sign,2380,1592,2447,1648,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/test/MBcTQSMJhowrDpSzWGYMTQ_2380-1592-2447-1648_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/MBcTQSMJhowrDpSzWGYMTQ.jpg,test,other-sign,1140,1549,1165,1574,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/test/MBcTQSMJhowrDpSzWGYMTQ_1140-1549-1165-1574_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/MBcTQSMJhowrDpSzWGYMTQ.jpg,test,other-sign,974,1529,995,1594,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/test/MBcTQSMJhowrDpSzWGYMTQ_974-1529-995-1594_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/MBcTQSMJhowrDpSzWGYMTQ.jpg,test,other-sign,977,1513,1000,1538,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/test/MBcTQSMJhowrDpSzWGYMTQ_977-1513-1000-1538_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/MBsMHMtB-ybmQ10qlyXzgQ.jpg,train,regulatory--yield--g1,1353,951,1376,1014,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/MBsMHMtB-ybmQ10qlyXzgQ_1353-951-1376-1014_regulatory--yield--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/ME66v6mNqoO09NIr6nbv0A.jpg,train,other-sign,1617,2188,1702,2206,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/ME66v6mNqoO09NIr6nbv0A_1617-2188-1702-2206_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/ME66v6mNqoO09NIr6nbv0A.jpg,train,other-sign,1255,2234,1266,2248,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/ME66v6mNqoO09NIr6nbv0A_1255-2234-1266-2248_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/ME66v6mNqoO09NIr6nbv0A.jpg,train,other-sign,1843,2225,1892,2253,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/ME66v6mNqoO09NIr6nbv0A_1843-2225-1892-2253_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/MEDr2oO_Nx2q2LxMkH-q2g.jpg,train,regulatory--yield--g1,1155,611,1173,628,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/MEDr2oO_Nx2q2LxMkH-q2g_1155-611-1173-628_regulatory--yield--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/MFWxTXi_oX62H1Oe6g55Sw.jpg,train,information--pedestrians-crossing--g1,3511,840,3982,1222,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/MFWxTXi_oX62H1Oe6g55Sw_3511-840-3982-1222_information--pedestrians-crossing--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/MJ8eMCyazoC8P-ALMTKeNg.jpg,train,regulatory--yield--g1,1841,1457,1892,1501,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/MJ8eMCyazoC8P-ALMTKeNg_1841-1457-1892-1501_regulatory--yield--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/MQKF4H27PfvleHR0UPJdpw.jpg,train,regulatory--stop--g1,3103,1001,3405,1369,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/MQKF4H27PfvleHR0UPJdpw_3103-1001-3405-1369_regulatory--stop--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/MR6hNkyshCXgaILIfrkL0w.jpg,train,other-sign,1759,1498,1768,1502,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/MR6hNkyshCXgaILIfrkL0w_1759-1498-1768-1502_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/MR6hNkyshCXgaILIfrkL0w.jpg,train,other-sign,1694,1497,1704,1505,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/MR6hNkyshCXgaILIfrkL0w_1694-1497-1704-1505_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/MR6hNkyshCXgaILIfrkL0w.jpg,train,other-sign,1597,1495,1615,1504,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/MR6hNkyshCXgaILIfrkL0w_1597-1495-1615-1504_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/MSAEnXiChLKMc2QSXBF7rg.jpg,train,regulatory--no-entry--g1,774,694,796,717,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/MSAEnXiChLKMc2QSXBF7rg_774-694-796-717_regulatory--no-entry--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/MSlblpLhlNPBDRqFkr3lmQ.jpg,train,regulatory--no-entry--g1,226,1344,314,1428,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/MSlblpLhlNPBDRqFkr3lmQ_226-1344-314-1428_regulatory--no-entry--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/MTuNOxx3FMUfUV_1ODoaEQ.jpg,train,regulatory--no-entry--g1,2910,923,3058,1063,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/MTuNOxx3FMUfUV_1ODoaEQ_2910-923-3058-1063_regulatory--no-entry--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/MVjccDGDCzFMHFrfsHDB3Q.jpg,train,information--pedestrians-crossing--g1,3098,1060,3343,1307,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/MVjccDGDCzFMHFrfsHDB3Q_3098-1060-3343-1307_information--pedestrians-crossing--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/MX9CD7R0S7xFH6pkIZe-Eg.jpg,train,other-sign,2408,1299,2713,1569,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/MX9CD7R0S7xFH6pkIZe-Eg_2408-1299-2713-1569_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/MXWvuRgpqDhda7UL_wj0qQ.jpg,test,information--pedestrians-crossing--g1,452,771,484,800,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/test/MXWvuRgpqDhda7UL_wj0qQ_452-771-484-800_information--pedestrians-crossing--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/MXWvuRgpqDhda7UL_wj0qQ.jpg,test,information--pedestrians-crossing--g1,1068,754,1106,792,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/test/MXWvuRgpqDhda7UL_wj0qQ_1068-754-1106-792_information--pedestrians-crossing--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/MbxsaBATUXU7NXUEw8w9vA.jpg,train,information--pedestrians-crossing--g1,3144,1674,3187,1717,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/MbxsaBATUXU7NXUEw8w9vA_3144-1674-3187-1717_information--pedestrians-crossing--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Me1jCCpaVa2SFzjuRaN_oA.jpg,train,regulatory--no-entry--g1,954,1375,999,1424,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/Me1jCCpaVa2SFzjuRaN_oA_954-1375-999-1424_regulatory--no-entry--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/MgpYhI7qqYOgArTxK0ZfUQ.jpg,train,other-sign,2943,1378,2994,1430,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/MgpYhI7qqYOgArTxK0ZfUQ_2943-1378-2994-1430_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Mj9XEaJIEMzlMQvJaH4s3g.jpg,train,regulatory--yield--g1,2815,1543,2889,1631,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/Mj9XEaJIEMzlMQvJaH4s3g_2815-1543-2889-1631_regulatory--yield--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Mj9XEaJIEMzlMQvJaH4s3g.jpg,train,regulatory--yield--g1,2588,1329,2840,1529,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/Mj9XEaJIEMzlMQvJaH4s3g_2588-1329-2840-1529_regulatory--yield--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/MkBiSoNx_WAAN_TRv4-xyg.jpg,train,regulatory--yield--g1,2815,2316,2839,2359,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/MkBiSoNx_WAAN_TRv4-xyg_2815-2316-2839-2359_regulatory--yield--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/MoF00pB9J6fZwooJxEviDw.jpg,train,regulatory--no-entry--g1,2738,966,2822,1052,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/MoF00pB9J6fZwooJxEviDw_2738-966-2822-1052_regulatory--no-entry--g1.png
